CAD,burned_fraction,dxb_dCAD,Qdot_W,q_W_m3,volume_m3
14.1,0.7674539976803647,0.050169427042293005,5889.065752754583,5358420340.470387,1.099030195200702e-06
14.2,0.7724446826080166,0.04964287364877394,5827.257042956966,5291560523.691312,1.1012360185369212e-06
14.3,0.7773822980306514,0.049108089051854195,5764.482125233352,5224020899.728433,1.1034569416697806e-06
14.4,0.7822660365496429,0.04856538856267833,5700.778011927165,5155841854.155678,1.10569295435861e-06
14.5,0.7870951225552226,0.04801509259382548,5636.182314206353,5087064038.169187,1.107944046294096e-06
14.6,0.7918688127204603,0.047457526334739555,5570.733203964248,5017728325.9933815,1.1102102070983258e-06
14.7,0.7965863964624147,0.04689301941987587,5504.469374865414,4947875771.995384,1.1124914263248703e-06
14.8,0.8012471963697564,0.04632190559004157,5437.430002592607,4877547567.574957,1.1147876934588287e-06
14.9,0.8058505685962065,0.04574452234742579,5369.654704352973,4806784997.897095,1.1170989979169292e-06
15.0,0.8103959032191809,0.045161210604832296,5301.183497703731,4735629398.536194,1.1194253290475712e-06
15.1,0.8148826245630927,0.04457231432964181,5232.056758759204,4664122112.100106,1.1217666761309075e-06
15.2,0.819310191486808,0.04397818018304751,5162.315179843005,4592304444.903652,1.1241230283789063e-06
15.3,0.8236780976348126,0.04337915715511972,5091.999726650623,4520217623.760895,1.1264943749354256e-06
15.4,0.827985871651702,0.04277559619626838,5021.15159498919,4447902752.965754,1.1288807048762943e-06
15.5,0.8322330773596585,0.042167849845684696,4949.812167162621,4375400771.530724,1.1312820072093513e-06
15.6,0.8364193138986483,0.0415562718573514,4878.02296807139,4302752410.752447,1.133698270874559e-06
15.7,0.8405442158291222,0.040941216824222276,4805.825621097372,4229998152.17376,1.13612948474403e-06
15.8,0.8446074531970684,0.04032303980117767,4733.26180384503,4157178186.0098023,1.1385756376221563e-06
15.9,0.8486087315613251,0.03970209592737028,4660.373203811005,4084332370.1068306,1.1410367182456082e-06
16.0,0.8525477919831215,0.03907874004858017,4587.201474054824,4011500189.499548,1.1435127152834803e-06
16.1,0.856424410977884,0.038453326340201356,4513.788188943713,3938720716.633754,1.1460036173373175e-06
16.2,0.8602384004293955,0.03782620793148577,4440.174800045022,3866032572.3184185,1.1485094129412096e-06
16.3,0.8639896074664688,0.03719773653167,4366.402592239643,3793473887.4709063,1.1510300905618481e-06
16.4,0.8676779143023547,0.03656826205861063,4292.512640129922,3721082265.7170053,1.153565638598643e-06
16.5,0.8713032380371627,0.03593813227055186,4218.54576481522,3648894746.906694,1.1561160453837262e-06
16.6,0.874865530423642,0.03530769240164526,4144.542491107924,3576947771.603359,1.1586812991821075e-06
16.7,0.8783647775967285,0.03467728480183746,4070.5430052621987,3505277146.6041794,1.1612613881916966e-06
16.8,0.8818009997673215,0.03404724858173442,3996.587113286874,3433918011.545689,1.1638563005433882e-06
16.9,0.8851742508808258,0.03341791926304312,3922.7141999130567,3362904806.6472244,1.1664660243011623e-06
17.0,0.8884846182410354,0.032789628435183474,3848.9631882860176,3292271241.642767,1.1690905474621448e-06
17.1,0.8917322221000169,0.03216270341865046,3775.372500449433,3222050265.9487844,1.171729857956674e-06
17.2,0.8949172152146858,0.03153746693569651,3701.9800186889215,3152274040.1134405,1.1743839436484078e-06
17.3,0.898039782370843,0.030914236788888657,3628.8230477999305,3082973908.5900245,1.1770527923343815e-06
17.4,0.9011001398754832,0.03029332554808147,3555.938278343516,3014180373.8744564,1.1797363917450894e-06
17.5,0.9040985350182418,0.029675040246329682,3483.361750951475,2945923072.0440097,1.1824347295445727e-06
17.6,0.907035245502902,0.029059682085247025,3411.128821740325,2878230749.7315683,1.1851477933304883e-06
17.7,0.9099105788499311,0.02844754615029874,3339.2741288913235,2811131242.566483,1.1878755706342123e-06
17.8,0.9127248717710613,0.027838921136495096,3267.8315604513987,2744651455.110377,1.1906180489208901e-06
17.9,0.9154784895169797,0.02723408908493191,3196.834223407339,2678817342.3126383,1.1933752155895384e-06
18.0,0.9181718251992311,0.02663332513060189,3126.3144140829904,2613653892.507636,1.1961470579731155e-06
18.1,0.9208052990874831,0.02603689726187571,3056.3035899062897,2549185111.971957,1.1989335633386168e-06
18.2,0.9233793578833385,0.025445066092029355,2986.8323425903363,2485434011.057163,1.201734718887148e-06
18.3,0.9258944739719173,0.024858084643166144,2917.930372769382,2422422591.9097347,1.2045505117540247e-06
18.4,0.9283511446524642,0.024276198142857138,2849.626466127769,2360171837.7870436,1.2073809290088177e-06
18.5,0.9307498913492676,0.02369964383379599,2781.948471056532,2298701703.974252,1.210225957655484e-06
18.6,0.933091258804209,0.023128650796734974,2714.9232778690025,2238031110.3042846,1.2130855846324135e-06
18.7,0.9353758142522759,0.022563439786942297,2648.5767996035866,2178177935.279146,1.2159597968125392e-06
18.8,0.9376041465814086,0.022004223084389426,2582.9339544382187,2119159011.7878394,1.2188485810034203e-06
18.9,0.9397768654780594,0.021451204357848343,2518.018649737617,2060990124.4127069,1.2217519239473035e-06
19.0,0.9418946005598612,0.02090457854304848,2453.8537677509103,2003686008.312608,1.224669812321247e-06
19.1,0.9439580004968231,0.020364531735011335,2390.46115297349,1947260349.6684067,1.2276022327371655e-06
19.2,0.9459677321224693,0.01983124109465126,2327.861601183481,1891725787.6726296,1.2305491717419704e-06
19.3,0.9479244795363555,0.019304874769698558,2266.074850159414,1837093918.0425413,1.2335106158175954e-06
19.4,0.9498289431993941,0.018785591829970777,2205.119572082138,1783375298.0322053,1.2364865513811307e-06
19.5,0.9516818390234254,0.0182735422169859,2145.013367620237,1730579452.9166417,1.2394769647849031e-06
19.6,0.9534838974564629,0.017768866707881678,2085.7727616947564,1678714883.918098,1.2424818423165408e-06
19.7,0.9552358625650458,0.017271696893572174,2027.413200915135,1627789077.541409,1.2455011701990978e-06
19.8,0.9569384911151136,0.016782155171044092,1969.9490526749273,1577808516.2831724,1.248534934591123e-06
19.9,0.9585925516528139,0.01630035474966382,1913.3936058921408,1528778690.6764622,1.2515831215867434e-06
20.0,0.9601988235866318,0.015826399671337064,1857.7590733756488,1480704112.63051,1.2546457172157714e-06
20.1,0.9617580962722231,0.015360384844333141,1803.0565957956057,1433588330.0224035,1.2577227074437948e-06
20.2,0.9632711681013033,0.014902396090557806,1749.296247232498,1387433942.4955986,1.260814078172264e-06
20.3,0.9647388455959252,0.014452510206030035,1696.487042276126,1342242618.4179192,1.2639198152385813e-06
20.4,0.9661619425094553,0.014010795034291673,1644.636944642689,1298015112.9498162,1.2670399044161776e-06
20.5,0.967541278935524,0.013577309552451745,1593.7528772749713,1254751287.171685,1.2701743314146538e-06
20.6,0.9688776804261982,0.013152103969543033,1543.840733887788,1212450128.2177298,1.2733230818798245e-06
20.7,0.970171977120592,0.012735219836842677,1494.9053919178104,1171109770.3618436,1.2764861413938354e-06
20.8,0.9714250028850925,0.012326690169786582,1446.9507268343095,1130727517.000026,1.2796634954752554e-06
20.9,0.9726375944663389,0.01192653958108496,1399.9796277647354,1091299863.4725025,1.2828551295791588e-06
21.0,0.9738105906580573,0.011534784424624729,1353.9940143864906,1052822520.6675776,1.2860610290972356e-06
21.1,0.9749448314828066,0.01115143294972615,1308.9948550341217,1015290439.3485771,1.2892811793578878e-06
21.2,0.9760411573896494,0.010776485465301442,1264.982185968844,978697835.1443524,1.2925155656263063e-06
21.3,0.977100408468714,0.01040993451344707,1221.9551317554199,943038214.1432999,1.2957641731045875e-06
21.4,0.9781234236835675,0.010051765051985432,1179.911926689551,908304399.0305338,1.2990269869318189e-06
21.5,0.9791110401222702,0.009701954645457563,1138.8499372172814,874488555.7075189,1.3023039921841821e-06
21.6,0.9800640922679287,0.00936047366405635,1098.7656852864861,841582220.3335184,1.3055951738750448e-06
21.7,0.9809834112895205,0.009027285489977463,1059.654872569078,809576326.7281718,1.308900516955054e-06
21.8,0.9818698243537004,0.008702346730657149,1021.5124054916154,778461234.0749025,1.3122200063122562e-06
21.9,0.9827241539582531,0.008385607438356528,984.3324210108906,748226754.8652009,1.3155536267721756e-06
22.0,0.9835472172877988,0.008077011335546468,948.1083130704064,718862183.0243897,1.3189013630979093e-06
22.1,0.9843398255923052,0.007776496045541963,912.832759673061,690356322.1602091,1.3222631999902544e-06
22.2,0.9851027835889001,0.007483993327830981,878.4977505048826,662697513.8764138,1.3256391220877783e-06
22.3,0.9858368888874317,0.007199429317541823,845.0946150445619,635873666.0945638,1.3290291139669304e-06
22.4,0.986542931440156,0.006922724768491898,812.6140510933809,609872281.3283076,1.3324331601421526e-06
22.5,0.9872216930158874,0.006653795299262735,781.0461536603719,584680484.8557839,1.3358512450659666e-06
22.6,0.9878739466988838,0.006392551641748075,750.3804441377778,560285052.7370485,1.33928335312908e-06
22.7,0.9885004564126885,0.006138899891626826,720.6058997024577,536672439.6250354,1.3427294686604994e-06
22.8,0.9891019764690904,0.005892741760217642,691.7109828794723,513828806.3201245,1.3461895759275982e-06
22.9,0.9896792511423205,0.005653974827179476,663.6836712049749,491740047.0200871,1.3496636591362753e-06
23.0,0.9902330142685345,0.00542249279353043,636.5114869264621,470391816.2190834,1.3531517024309985e-06
23.1,0.9907639888705945,0.005198185734467554,610.1815266796626,449769555.211178,1.3566536898949669e-06
23.2,0.9912728868081001,0.004980940351480517,584.6804910825351,429858518.155937,1.3601696055501554e-06
23.3,0.9917604084525756,0.004770640223264876,559.99471418836,410643797.66561556,1.3636994333574713e-06
23.4,0.9922272423876679,0.004567166054954106,536.110192741483,392110349.87572736,1.3672431572168243e-06
23.5,0.9926740651341647,0.00437039592520338,513.0126151808861,374243018.9627989,1.370800760967251e-06
23.6,0.9931015408995939,0.004180205530674645,490.6873903387158,357026561.07552123,1.374372228387012e-06
23.7,0.9935103213521244,0.003996468427488039,469.11967578270907,340445667.647658,1.3779575431937099e-06
23.8,0.993901045418442,0.0038190562692228033,448.2944057535873,324484988.06348413,1.3815566890443646e-06
23.9,0.9942743391052371,0.003647839041068785,428.1963186505915,309129151.6487959,1.3851696495355726e-06
24.0,0.9946308153438976,0.0034826852897484996,408.8099840205521,294362788.962968,1.3887964082035588e-06
24.1,0.9949710738579698,0.0033234623488498484,390.1198290082445,280170552.36984867,1.3924369485243172e-06
24.2,0.9952957010529068,0.003170036559229119,372.11016422807705,266537135.86767668,1.3960912539137228e-06
24.3,0.9956052699275979,0.0030222734841654888,354.76520901969167,253447294.16060972,1.3997593077276127e-06
24.4,0.9959003400071392,0.0028800381189687412,338.0691160524632,240885860.95673743,1.4034410932619232e-06
24.5,0.9961814572962755,0.002743195094764035,322.00599524648027,228837766.47987002,1.4071365937527882e-06
24.6,0.9964491542529181,0.0026116088761992617,306.5599369801376,217288054.18466088,1.4108457923766465e-06
24.7,0.9967039497811216,0.0024851439528424,291.71503455703856,206221896.66689453,1.4145686722503533e-06
24.8,0.9969463492428737,0.0023636650240588973,277.4554059075593,195624610.7630392,1.4183052164312907e-06
24.9,0.9971768444880412,0.002247037177181006,263.7652145029994,185481671.83532462,1.4220554079174839e-06
25.0,0.9973959139017884,0.0021351260588035356,250.62868946288603,175778727.24076772,1.425819229647708e-06
25.1,0.9976040224687769,0.0020277980390624034,238.03014483857444,166501608.98462796,1.429596664501604e-06
25.2,0.9978016218534367,0.0019249203687745117,225.95399805888604,157636345.5608078,1.4333876952997803e-06
25.3,0.9979891504955891,0.0018263613293391405,214.38478752606622,149169172.98364747,1.437192304803942e-06
25.4,0.998167033720697,0.001731990375322504,203.30718935286708,141086545.01745307,1.4410104757169935e-06
25.5,0.9983356838640023,0.001641678269668236,192.706033234035,133375142.61188647,1.4448421906831455e-06
25.6,0.9984955004078163,0.00155529721149709,182.56631744789382,126021882.55305661,1.4486874322880502e-06
25.7,0.9986468701312176,0.0014727209564795061,172.87322298610476,119013925.3418117,1.452546183058894e-06
25.8,0.9987901672714163,0.0013938249297839687,163.6121268119463,112338682.31223616,1.4564184254645234e-06
25.9,0.9989257536960432,0.0013184863316234778,154.76861424973453,105983822.00485718,1.460304141915561e-06
26.0,0.9990539790856237,0.001246584235440483,146.3284905101195,99937275.81039788,1.4642033147645085e-06
26.1,0.9991751811255061,0.0011779996787884433,138.2777913580862,94187242.901196,1.4681159263058792e-06
26.2,0.9992896857065151,0.0011126157469852132,130.60279293248638,88722194.46859722,1.472041958776308e-06
26.3,0.9993978071336129,0.0010503176496293473,123.29002072779444,83530877.28568552,1.475981394354664e-06
26.4,0.9994998483418601,0.0009909927900860621,116.32625775061676,78602316.61572173,1.4799342151621729e-06
26.5,0.9995961011189776,0.000934530828063943,109.69855186516814,73925818.48753683,1.4839004032625251e-06
26.6,0.9996868463338274,0.0008808237354172821,103.39422234354853,69490971.35992388,1.4878799406620035e-06
26.7,0.9997723541701408,0.0008297658453216117,97.40086563814224,65287647.19776374,1.4918728093096062e-06
26.8,0.999852884364838,0.0007812538949820392,91.70636039487387,61306001.983229764,1.4958789910971541e-06
26.9,0.9999286864503045,0.0007351870620448574,86.29887172733287,57536475.68591444,1.499898467859403e-06
27.0,1.0,0.0,0.0,0.0,1.5039312213741905e-06
180.0,1.0,0.0,0.0,0.0,9.428526853963951e-06
